,club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_from_name,year,season,country_from_name,league_to_name,country_to_name
35,Dallas Burn,Zak Ibsen,24.0,Defence,New England Revolution,?,in,Summer,,Major League Soccer,1995,1995/1996,United States of America,Major League Soccer,United States of America
36,Dallas Burn,John Kerr,31.0,Attack,New England Revolution,?,out,Summer,,Major League Soccer,1995,1995/1996,United States of America,Major League Soccer,United States of America
56,New York/New Jersey MetroStars,Nicola Caricola,32.0,Centre-Back,Genoa 1893,?,in,Winter,,Major League Soccer,1995,1995/1996,United States of America,Serie A,Italy
57,New York/New Jersey MetroStars,A.J. Wood,22.0,Attack,1.FC Saarbrücken,?,in,Winter,,Major League Soccer,1995,1995/1996,United States of America,1 Bundesliga,Germany
58,New York/New Jersey MetroStars,Rubén Darío Hernández,30.0,Centre-Forward,Independiente Santa Fe,?,in,Winter,,Major League Soccer,1995,1995/1996,United States of America,Liga Dimayor I,Colombia
73,New England Revolution,Beto Naveda,23.0,Attack,Quilmes Atlético Club,?,in,Winter,,Major League Soccer,1995,1995/1996,United States of America,Superliga,Argentina
79,New England Revolution,Alexi Lalas,25.0,Centre-Back,Calcio Padova,?,in,Winter,,Major League Soccer,1995,1995/1996,United States of America,Serie A,Italy
81,New England Revolution,Yari Allnutt,25.0,Midfield,CD Irapuato,?,in,Winter,,Major League Soccer,1995,1995/1996,United States of America,Liga Mx Apertura,Mexico
82,New England Revolution,Mike Burns,25.0,Defence,Viborg FF,?,in,Winter,,Major League Soccer,1995,1995/1996,United States of America,Superligaen,Denmark
83,New England Revolution,Giuseppe Galderisi,32.0,Second Striker,Calcio Padova,?,in,Winter,,Major League Soccer,1995,1995/1996,United States of America,Serie A,Italy
98,Tampa Bay Mutiny,Frank Yallop,31.0,Defence,Ipswich Town,?,in,Winter,,Major League Soccer,1995,1995/1996,United States of America,Premier League,England
99,Tampa Bay Mutiny,Cle Kooiman,31.0,Centre-Back,Club Atlético Morelia,?,in,Winter,,Major League Soccer,1995,1995/1996,United States of America,Liga Mx Apertura,Mexico
102,Tampa Bay Mutiny,Carlos Valderrama,34.0,Attacking Midfield,Junior FC,?,in,Winter,,Major League Soccer,1995,1995/1996,United States of America,Liga Dimayor I,Colombia
107,Tampa Bay Mutiny,Martín Vásquez,32.0,Midfield,Atlas Guadalajara,?,in,Winter,,Major League Soccer,1995,1995/1996,United States of America,Liga Mx Apertura,Mexico
136,D.C. United,Jaime Moreno,21.0,Centre-Forward,Middlesbrough FC,free transfer,in,Winter,0.0,Major League Soccer,1995,1995/1996,United States of America,Premier League,England
141,D.C. United,Mario Gori,22.0,Midfield,CA Rosario Central,draft,in,Winter,,Major League Soccer,1995,1995/1996,United States of America,Superliga,Argentina
148,D.C. United,John Harkes,28.0,Right Midfield,West Ham United,?,in,Winter,,Major League Soccer,1995,1995/1996,United States of America,Premier League,England
153,D.C. United,Marco Etcheverry,25.0,Attacking Midfield,CD América de Cali,?,in,Winter,,Major League Soccer,1995,1995/1996,United States of America,Liga Dimayor I,Colombia
161,San Jose Clash,Eric Wynalda,26.0,Centre-Forward,VfL Bochum,free transfer,in,Winter,0.0,Major League Soccer,1995,1995/1996,United States of America,1 Bundesliga,Germany
179,San Jose Clash,Ben Iroha,26.0,Left-Back,Vitesse Arnhem,?,in,Winter,,Major League Soccer,1995,1995/1996,United States of America,Eredivisie,Netherlands
181,San Jose Clash,John Doyle,29.0,Left-Back,VfB Leipzig (- 2004),?,in,Winter,,Major League Soccer,1995,1995/1996,United States of America,1 Bundesliga,Germany
188,Los Angeles Galaxy,Jorge Salcedo,23.0,Defence,Club Atlético Morelia,draft,in,Winter,,Major League Soccer,1995,1995/1996,United States of America,Liga Mx Apertura,Mexico
204,Los Angeles Galaxy,Brad Wilson,24.0,Midfield,1.FC Saarbrücken,?,in,Winter,,Major League Soccer,1995,1995/1996,United States of America,1 Bundesliga,Germany
205,Los Angeles Galaxy,Jorge Campos,29.0,Goalkeeper,CF Atlante,?,in,Winter,,Major League Soccer,1995,1995/1996,United States of America,Liga Mx Apertura,Mexico
206,Los Angeles Galaxy,Cobi Jones,25.0,Right Winger,Clube de Regatas Vasco da Gama,?,in,Winter,,Major League Soccer,1995,1995/1996,United States of America,Campeonato Brasileiro Serie A,Brazil
210,Colorado Rapids,Chris Henderson,25.0,Right Midfield,Stabæk Fotball,free transfer,in,Winter,0.0,Major League Soccer,1995,1995/1996,United States of America,Eliteserien,Norway
217,Colorado Rapids,Steve Trittschuh,30.0,Centre-Back,Montreal Impact,?,in,Winter,,Major League Soccer,1995,1995/1996,United States of America,Major League Soccer,United States of America
223,Colorado Rapids,Felipe Rodriguez,20.0,Midfield,UNAM Pumas,?,in,Winter,,Major League Soccer,1995,1995/1996,United States of America,Liga Mx Apertura,Mexico
224,Colorado Rapids,Chris Woods,36.0,Goalkeeper,Sheffield Wednesday,?,in,Winter,,Major League Soccer,1995,1995/1996,United States of America,Premier League,England
230,Colorado Rapids,Marcelo Balboa,28.0,Sweeper,Club León FC,?,in,Winter,,Major League Soccer,1995,1995/1996,United States of America,Liga Mx Apertura,Mexico
232,Kansas City Wiz,Mike Sorber,24.0,Defensive Midfield,UNAM Pumas,free transfer,in,Winter,0.0,Major League Soccer,1995,1995/1996,United States of America,Liga Mx Apertura,Mexico
240,Kansas City Wiz,Pat Harrington,30.0,Goalkeeper,Montreal Impact,?,in,Winter,,Major League Soccer,1995,1995/1996,United States of America,Major League Soccer,United States of America
249,Kansas City Wiz,Vitalis Takawira,23.0,Attack,FC Winterthur,?,in,Winter,,Major League Soccer,1995,1995/1996,United States of America,Super League,Switzerland
250,Kansas City Wiz,Uche Okafor,28.0,Centre-Back,SC Farense,?,in,Winter,,Major League Soccer,1995,1995/1996,United States of America,Liga Nos,Portugal
251,Kansas City Wiz,Mike Ammann,25.0,Goalkeeper,Charlton Athletic,?,in,Winter,,Major League Soccer,1995,1995/1996,United States of America,Premier League,England
268,Dallas Burn,Hugo Sánchez,37.0,Centre-Forward,FC Linz,?,in,Winter,,Major League Soccer,1995,1995/1996,United States of America,Bundesliga,Austria
269,Dallas Burn,Diego Soñora,26.0,Right-Back,CA Boca Juniors,?,in,Winter,,Major League Soccer,1995,1995/1996,United States of America,Superliga,Argentina
273,Dallas Burn,Leonel Álvarez,30.0,Defensive Midfield,CD América de Cali,?,in,Winter,,Major League Soccer,1995,1995/1996,United States of America,Liga Dimayor I,Colombia
274,New York/New Jersey MetroStars,Roberto Donadoni,32.0,Right Midfield,Milan AC,free transfer,in,Summer,0.0,Major League Soccer,1996,1996/1997,United States of America,Serie A,Italy
275,New York/New Jersey MetroStars,Shaun Bartlett,23.0,Centre-Forward,Colorado Rapids,free transfer,in,Summer,0.0,Major League Soccer,1996,1996/1997,United States of America,Major League Soccer,United States of America
280,New York/New Jersey MetroStars,Mark Semioli,29.0,Centre-Back,Los Angeles Galaxy,?,in,Summer,,Major League Soccer,1996,1996/1997,United States of America,Major League Soccer,United States of America
281,New York/New Jersey MetroStars,Anthony de Ávila,33.0,Centre-Forward,CD América de Cali,?,in,Summer,,Major League Soccer,1996,1996/1997,United States of America,Liga Dimayor I,Colombia
296,New England Revolution,Erik Imler,25.0,Centre-Back,D.C. United,free transfer,in,Summer,0.0,Major League Soccer,1996,1996/1997,United States of America,Major League Soccer,United States of America
297,New England Revolution,Joe-Max Moore,25.0,Centre-Forward,1.FC Nuremberg,?,in,Summer,,Major League Soccer,1996,1996/1997,United States of America,1 Bundesliga,Germany
298,New England Revolution,Mark Watson,25.0,Centre-Back,Columbus Crew SC,?,in,Summer,,Major League Soccer,1996,1996/1997,United States of America,Major League Soccer,United States of America
300,New England Revolution,Rob Jachym,22.0,Attack,Columbus Crew SC,?,in,Summer,,Major League Soccer,1996,1996/1997,United States of America,Major League Soccer,United States of America
303,Tampa Bay Mutiny,Antonio Gilmar,27.0,Attack,Associação Atlética Ponte Preta,?,in,Summer,,Major League Soccer,1996,1996/1997,United States of America,Campeonato Brasileiro Serie A,Brazil
304,Tampa Bay Mutiny,Roy Lassiter,27.0,Centre-Forward,Genoa 1893,Loan fee:€1.10m,out,Summer,1.1,Major League Soccer,1996,1996/1997,United States of America,Serie A,Italy
305,Tampa Bay Mutiny,Tayt Ianni,24.0,Midfield,San Jose Clash,?,out,Summer,,Major League Soccer,1996,1996/1997,United States of America,Major League Soccer,United States of America
306,Columbus Crew SC,Brad Friedel,25.0,Goalkeeper,Galatasaray,free transfer,in,Summer,0.0,Major League Soccer,1996,1996/1997,United States of America,Super Lig,Turkey
312,Columbus Crew SC,Dante Washington,25.0,Centre-Forward,Dallas Burn,?,out,Summer,,Major League Soccer,1996,1996/1997,United States of America,Major League Soccer,United States of America
314,Columbus Crew SC,Mark Watson,25.0,Centre-Back,New England Revolution,?,out,Summer,,Major League Soccer,1996,1996/1997,United States of America,Major League Soccer,United States of America
316,Columbus Crew SC,Rob Jachym,22.0,Attack,New England Revolution,?,out,Summer,,Major League Soccer,1996,1996/1997,United States of America,Major League Soccer,United States of America
318,D.C. United,Ben Iroha,27.0,Left-Back,San Jose Clash,?,in,Summer,,Major League Soccer,1996,1996/1997,United States of America,Major League Soccer,United States of America
319,D.C. United,Erik Imler,25.0,Centre-Back,New England Revolution,free transfer,out,Summer,0.0,Major League Soccer,1996,1996/1997,United States of America,Major League Soccer,United States of America
321,D.C. United,Arnold Cruz,26.0,Defence,San Jose Clash,?,out,Summer,,Major League Soccer,1996,1996/1997,United States of America,Major League Soccer,United States of America
327,San Jose Clash,Daniel Guzmán,31.0,Centre-Forward,Puebla FC,?,in,Summer,,Major League Soccer,1996,1996/1997,United States of America,Liga Mx Apertura,Mexico
328,San Jose Clash,Tayt Ianni,24.0,Midfield,Tampa Bay Mutiny,?,in,Summer,,Major League Soccer,1996,1996/1997,United States of America,Major League Soccer,United States of America
330,San Jose Clash,Arnold Cruz,26.0,Defence,D.C. United,?,in,Summer,,Major League Soccer,1996,1996/1997,United States of America,Major League Soccer,United States of America
332,San Jose Clash,Ben Iroha,27.0,Left-Back,D.C. United,?,out,Summer,,Major League Soccer,1996,1996/1997,United States of America,Major League Soccer,United States of America
335,San Jose Clash,Misael Espinosa,31.0,Midfield,Deportivo Guadalajara,"End of loanOct 25, 1996",out,Summer,,Major League Soccer,1996,1996/1997,United States of America,Liga Mx Apertura,Mexico
337,Los Angeles Galaxy,Jorge Campos,30.0,Goalkeeper,CF Atlante,?,in,Summer,,Major League Soccer,1996,1996/1997,United States of America,Liga Mx Apertura,Mexico
339,Los Angeles Galaxy,Mark Semioli,29.0,Centre-Back,New York/New Jersey MetroStars,?,out,Summer,,Major League Soccer,1996,1996/1997,United States of America,Major League Soccer,United States of America
341,Los Angeles Galaxy,Jorge Campos,30.0,Goalkeeper,CF Atlante,?,out,Summer,,Major League Soccer,1996,1996/1997,United States of America,Liga Mx Apertura,Mexico
346,Colorado Rapids,David Patiño,29.0,Attack,CF Monterrey,?,in,Summer,,Major League Soccer,1996,1996/1997,United States of America,Liga Mx Apertura,Mexico
350,Colorado Rapids,Shaun Bartlett,23.0,Centre-Forward,New York/New Jersey MetroStars,free transfer,out,Summer,0.0,Major League Soccer,1996,1996/1997,United States of America,Major League Soccer,United States of America
352,Colorado Rapids,Chris Woods,36.0,Goalkeeper,Southampton FC,?,out,Summer,,Major League Soccer,1996,1996/1997,United States of America,Premier League,England
356,Dallas Burn,Dante Washington,25.0,Centre-Forward,Columbus Crew SC,?,in,Summer,,Major League Soccer,1996,1996/1997,United States of America,Major League Soccer,United States of America
357,Dallas Burn,Damián Álvarez,24.0,Attack,Club León FC,?,in,Summer,,Major League Soccer,1996,1996/1997,United States of America,Liga Mx Apertura,Mexico
359,Dallas Burn,Leonel Álvarez,31.0,Defensive Midfield,Tiburones Rojos de Veracruz,?,out,Summer,,Major League Soccer,1996,1996/1997,United States of America,Liga Mx Apertura,Mexico
360,Dallas Burn,Washington Rodríguez,26.0,Midfield,SL Benfica,?,out,Summer,,Major League Soccer,1996,1996/1997,United States of America,Liga Nos,Portugal
365,New York/New Jersey MetroStars,John DeBrito,28.0,Midfield,New England Revolution,?,in,Winter,,Major League Soccer,1996,1996/1997,United States of America,Major League Soccer,United States of America
366,New York/New Jersey MetroStars,Kerry Zavagnin,22.0,Defensive Midfield,Colorado Rapids,?,in,Winter,,Major League Soccer,1996,1996/1997,United States of America,Major League Soccer,United States of America
367,New York/New Jersey MetroStars,Gerson Echeverry,25.0,Attack,D.C. United,?,in,Winter,,Major League Soccer,1996,1996/1997,United States of America,Major League Soccer,United States of America
369,New York/New Jersey MetroStars,João Luiz,25.0,Defence,Clube de Regatas Vasco da Gama,?,in,Winter,,Major League Soccer,1996,1996/1997,United States of America,Campeonato Brasileiro Serie A,Brazil
371,New York/New Jersey MetroStars,Guido,20.0,Defensive Midfield,São Paulo Futebol Clube,?,in,Winter,,Major League Soccer,1996,1996/1997,United States of America,Campeonato Brasileiro Serie A,Brazil
373,New York/New Jersey MetroStars,Mike Sorber,25.0,Defensive Midfield,Kansas City Wizards,?,in,Winter,,Major League Soccer,1996,1996/1997,United States of America,Major League Soccer,United States of America
374,New York/New Jersey MetroStars,Manny Lagos,25.0,Left Midfield,Chicago Fire,Draft,out,Winter,,Major League Soccer,1996,1996/1997,United States of America,Major League Soccer,United States of America
377,New York/New Jersey MetroStars,Damian Silvera,22.0,Midfield,Kansas City Wizards,?,out,Winter,,Major League Soccer,1996,1996/1997,United States of America,Major League Soccer,United States of America
378,New York/New Jersey MetroStars,Peter Vermes,30.0,Centre-Back,Colorado Rapids,?,out,Winter,,Major League Soccer,1996,1996/1997,United States of America,Major League Soccer,United States of America
381,New York/New Jersey MetroStars,Rubén Darío Hernández,31.0,Centre-Forward,Deportes Quindío,?,out,Winter,,Major League Soccer,1996,1996/1997,United States of America,Liga Dimayor I,Colombia
390,New England Revolution,Walter Zenga,36.0,Goalkeeper,Calcio Padova,?,in,Winter,,Major League Soccer,1996,1996/1997,United States of America,Serie A,Italy
391,New England Revolution,Chiquinho Conde,31.0,Centre-Forward,Vitória Setúbal FC,?,in,Winter,,Major League Soccer,1996,1996/1997,United States of America,Liga Nos,Portugal
392,New England Revolution,Alejandro Farías,27.0,Midfield,Chunnam Dragons,?,in,Winter,,Major League Soccer,1996,1996/1997,United States of America,K League 1,South Korea
393,New England Revolution,Leonardo Squadrone,25.0,Defence,CA Huracán,?,in,Winter,,Major League Soccer,1996,1996/1997,United States of America,Superliga,Argentina
396,New England Revolution,Greg Lalas,23.0,Defence,Tampa Bay Mutiny,?,in,Winter,,Major League Soccer,1996,1996/1997,United States of America,Major League Soccer,United States of America
398,New England Revolution,Paulo dos Santos,23.0,Midfield,Tampa Bay Mutiny,draft,out,Winter,,Major League Soccer,1996,1996/1997,United States of America,Major League Soccer,United States of America
405,New England Revolution,John DeBrito,28.0,Midfield,New York/New Jersey MetroStars,?,out,Winter,,Major League Soccer,1996,1996/1997,United States of America,Major League Soccer,United States of America
406,New England Revolution,Wélton,21.0,Attack,Los Angeles Galaxy,?,out,Winter,,Major League Soccer,1996,1996/1997,United States of America,Major League Soccer,United States of America
414,Tampa Bay Mutiny,Paulo dos Santos,23.0,Midfield,New England Revolution,draft,in,Winter,,Major League Soccer,1996,1996/1997,United States of America,Major League Soccer,United States of America
415,Tampa Bay Mutiny,Alan Prampin,25.0,Attack,Kansas City Wizards,?,in,Winter,,Major League Soccer,1996,1996/1997,United States of America,Major League Soccer,United States of America
416,Tampa Bay Mutiny,João Batista,30.0,Midfield,Clube Atlético Bragantino (SP),?,in,Winter,,Major League Soccer,1996,1996/1997,United States of America,Campeonato Brasileiro Serie A,Brazil
417,Tampa Bay Mutiny,Roy Lassiter,27.0,Centre-Forward,Genoa 1893,"End of loanMar 1, 1997",in,Winter,,Major League Soccer,1996,1996/1997,United States of America,Serie A,Italy
419,Tampa Bay Mutiny,Steve Pittman,29.0,Defence,Kansas City Wizards,?,out,Winter,,Major League Soccer,1996,1996/1997,United States of America,Major League Soccer,United States of America
420,Tampa Bay Mutiny,John Diffley,30.0,Defence,Kansas City Wizards,?,out,Winter,,Major League Soccer,1996,1996/1997,United States of America,Major League Soccer,United States of America
421,Tampa Bay Mutiny,Greg Lalas,23.0,Defence,New England Revolution,?,out,Winter,,Major League Soccer,1996,1996/1997,United States of America,Major League Soccer,United States of America
422,Tampa Bay Mutiny,Peter Hattrup,32.0,Midfield,Dallas Burn,?,out,Winter,,Major League Soccer,1996,1996/1997,United States of America,Major League Soccer,United States of America
427,Columbus Crew SC,Altimont Butler,28.0,Attack,San Jose Clash,?,in,Winter,,Major League Soccer,1996,1996/1997,United States of America,Major League Soccer,United States of America
428,Columbus Crew SC,Jorge Salcedo,24.0,Defence,Los Angeles Galaxy,?,in,Winter,,Major League Soccer,1996,1996/1997,United States of America,Major League Soccer,United States of America
429,Columbus Crew SC,Sergio Miguez,29.0,Midfield,Club Atlético San Martín (Tucumán),?,in,Winter,,Major League Soccer,1996,1996/1997,United States of America,Superliga,Argentina
430,Columbus Crew SC,Silvio Rudman,27.0,Centre-Forward,Calcio Padova,?,in,Winter,,Major League Soccer,1996,1996/1997,United States of America,Serie A,Italy
431,Columbus Crew SC,Paul Caligiuri,33.0,Defensive Midfield,Los Angeles Galaxy,free transfer,out,Winter,0.0,Major League Soccer,1996,1996/1997,United States of America,Major League Soccer,United States of America
433,Columbus Crew SC,Adrián Paz,28.0,Midfield,Colorado Rapids,?,out,Winter,,Major League Soccer,1996,1996/1997,United States of America,Major League Soccer,United States of America
434,Columbus Crew SC,Mac Cozier,23.0,Attack,San Jose Clash,?,out,Winter,,Major League Soccer,1996,1996/1997,United States of America,Major League Soccer,United States of America
439,D.C. United,Gerson Echeverry,25.0,Attack,Cortuluá,draft,in,Winter,,Major League Soccer,1996,1996/1997,United States of America,Liga Dimayor I,Colombia
440,D.C. United,Arnold Cruz,26.0,Defence,Club Atlético Morelia,?,in,Winter,,Major League Soccer,1996,1996/1997,United States of America,Liga Mx Apertura,Mexico
443,D.C. United,Shawn Medved,29.0,Attack,San Jose Clash,?,out,Winter,,Major League Soccer,1996,1996/1997,United States of America,Major League Soccer,United States of America
444,D.C. United,Gerson Echeverry,25.0,Attack,New York/New Jersey MetroStars,?,out,Winter,,Major League Soccer,1996,1996/1997,United States of America,Major League Soccer,United States of America
447,San Jose Clash,Curt Onalfo,27.0,Defence,Los Angeles Galaxy,draft,in,Winter,,Major League Soccer,1996,1996/1997,United States of America,Major League Soccer,United States of America
450,San Jose Clash,Lawrence Lozzano,26.0,Midfield,Dallas Burn,?,in,Winter,,Major League Soccer,1996,1996/1997,United States of America,Major League Soccer,United States of America
452,San Jose Clash,Shawn Medved,29.0,Attack,D.C. United,?,in,Winter,,Major League Soccer,1996,1996/1997,United States of America,Major League Soccer,United States of America
453,San Jose Clash,Mac Cozier,23.0,Attack,Columbus Crew SC,?,in,Winter,,Major League Soccer,1996,1996/1997,United States of America,Major League Soccer,United States of America
454,San Jose Clash,Dominic Kinnear,29.0,Midfield,Colorado Rapids,?,in,Winter,,Major League Soccer,1996,1996/1997,United States of America,Major League Soccer,United States of America
460,San Jose Clash,Paul Bravo,28.0,Attacking Midfield,Colorado Rapids,?,out,Winter,,Major League Soccer,1996,1996/1997,United States of America,Major League Soccer,United States of America
461,San Jose Clash,Edmundo Rodríguez,26.0,Attacking Midfield,Kansas City Wizards,?,out,Winter,,Major League Soccer,1996,1996/1997,United States of America,Major League Soccer,United States of America
464,San Jose Clash,Altimont Butler,28.0,Attack,Columbus Crew SC,?,out,Winter,,Major League Soccer,1996,1996/1997,United States of America,Major League Soccer,United States of America
465,Los Angeles Galaxy,Paul Caligiuri,33.0,Defensive Midfield,Columbus Crew SC,free transfer,in,Winter,0.0,Major League Soccer,1996,1996/1997,United States of America,Major League Soccer,United States of America
469,Los Angeles Galaxy,Felipe Rodriguez,21.0,Midfield,Colorado Rapids,?,in,Winter,,Major League Soccer,1996,1996/1997,United States of America,Major League Soccer,United States of America
470,Los Angeles Galaxy,Wélton,21.0,Attack,New England Revolution,?,in,Winter,,Major League Soccer,1996,1996/1997,United States of America,Major League Soccer,United States of America
478,Los Angeles Galaxy,Curt Onalfo,27.0,Defence,San Jose Clash,draft,out,Winter,,Major League Soccer,1996,1996/1997,United States of America,Major League Soccer,United States of America
481,Los Angeles Galaxy,Jorge Salcedo,24.0,Defence,Columbus Crew SC,?,out,Winter,,Major League Soccer,1996,1996/1997,United States of America,Major League Soccer,United States of America
488,Colorado Rapids,Jorge Castañeda,27.0,Central Midfield,Atlas Guadalajara,?,in,Winter,,Major League Soccer,1996,1996/1997,United States of America,Liga Mx Apertura,Mexico
489,Colorado Rapids,Paul Bravo,28.0,Attacking Midfield,San Jose Clash,?,in,Winter,,Major League Soccer,1996,1996/1997,United States of America,Major League Soccer,United States of America
490,Colorado Rapids,Peter Vermes,30.0,Centre-Back,New York/New Jersey MetroStars,?,in,Winter,,Major League Soccer,1996,1996/1997,United States of America,Major League Soccer,United States of America
491,Colorado Rapids,Adrián Paz,28.0,Midfield,Columbus Crew SC,?,in,Winter,,Major League Soccer,1996,1996/1997,United States of America,Major League Soccer,United States of America
493,Colorado Rapids,Kerry Zavagnin,22.0,Defensive Midfield,New York/New Jersey MetroStars,?,out,Winter,,Major League Soccer,1996,1996/1997,United States of America,Major League Soccer,United States of America
496,Colorado Rapids,Felipe Rodriguez,21.0,Midfield,Los Angeles Galaxy,?,out,Winter,,Major League Soccer,1996,1996/1997,United States of America,Major League Soccer,United States of America
499,Colorado Rapids,Dominic Kinnear,29.0,Midfield,San Jose Clash,?,out,Winter,,Major League Soccer,1996,1996/1997,United States of America,Major League Soccer,United States of America
504,Kansas City Wizards,Richard Gough,34.0,Centre-Back,Rangers FC,free transfer,in,Winter,0.0,Major League Soccer,1996,1996/1997,United States of America,Scottish Premiership,Scotland
507,Kansas City Wizards,Damian Silvera,22.0,Midfield,New York/New Jersey MetroStars,?,in,Winter,,Major League Soccer,1996,1996/1997,United States of America,Major League Soccer,United States of America
508,Kansas City Wizards,Edmundo Rodríguez,26.0,Attacking Midfield,San Jose Clash,?,in,Winter,,Major League Soccer,1996,1996/1997,United States of America,Major League Soccer,United States of America
509,Kansas City Wizards,Steve Pittman,29.0,Defence,Tampa Bay Mutiny,?,in,Winter,,Major League Soccer,1996,1996/1997,United States of America,Major League Soccer,United States of America
510,Kansas City Wizards,John Diffley,30.0,Defence,Tampa Bay Mutiny,?,in,Winter,,Major League Soccer,1996,1996/1997,United States of America,Major League Soccer,United States of America
512,Kansas City Wizards,Mike Sorber,25.0,Defensive Midfield,New York/New Jersey MetroStars,?,out,Winter,,Major League Soccer,1996,1996/1997,United States of America,Major League Soccer,United States of America
513,Kansas City Wizards,Garth Lagerwey,24.0,Goalkeeper,Dallas Burn,?,out,Winter,,Major League Soccer,1996,1996/1997,United States of America,Major League Soccer,United States of America
516,Kansas City Wizards,Alan Prampin,25.0,Attack,Tampa Bay Mutiny,?,out,Winter,,Major League Soccer,1996,1996/1997,United States of America,Major League Soccer,United States of America
526,Dallas Burn,Daniel Peinado,29.0,Defence,Club Atlético Lanús,?,in,Winter,,Major League Soccer,1996,1996/1997,United States of America,Superliga,Argentina
527,Dallas Burn,Peter Hattrup,32.0,Midfield,Tampa Bay Mutiny,?,in,Winter,,Major League Soccer,1996,1996/1997,United States of America,Major League Soccer,United States of America
529,Dallas Burn,Garth Lagerwey,24.0,Goalkeeper,Kansas City Wizards,?,in,Winter,,Major League Soccer,1996,1996/1997,United States of America,Major League Soccer,United States of America
533,Dallas Burn,Lawrence Lozzano,26.0,Midfield,San Jose Clash,?,out,Winter,,Major League Soccer,1996,1996/1997,United States of America,Major League Soccer,United States of America
537,Dallas Burn,Hugo Sánchez,38.0,Centre-Forward,Atlético Celaya,?,out,Winter,,Major League Soccer,1996,1996/1997,United States of America,Liga Mx Apertura,Mexico
538,New York MetroStars,Brian Bliss,31.0,Left Midfield,Columbus Crew SC,?,in,Summer,,Major League Soccer,1997,1997/1998,United States of America,Major League Soccer,United States of America
539,New York MetroStars,Ramiro Corrales,21.0,Left-Back,Miami Fusion (- 2002),?,in,Summer,,Major League Soccer,1997,1997/1998,United States of America,Major League Soccer,United States of America
548,New York MetroStars,Roberto Donadoni,33.0,Right Midfield,Milan AC,free transfer,out,Summer,0.0,Major League Soccer,1997,1997/1998,United States of America,Serie A,Italy
551,New York MetroStars,Carlos Parra,21.0,Defence,Miami Fusion (- 2002),draft,out,Summer,,Major League Soccer,1997,1997/1998,United States of America,Major League Soccer,United States of America
552,New York MetroStars,Ezra Hendrickson,25.0,Right-Back,Los Angeles Galaxy,?,out,Summer,,Major League Soccer,1997,1997/1998,United States of America,Major League Soccer,United States of America
553,New York MetroStars,A.J. Wood,23.0,Attack,Columbus Crew SC,?,out,Summer,,Major League Soccer,1997,1997/1998,United States of America,Major League Soccer,United States of America
554,New York MetroStars,John DeBrito,28.0,Midfield,Kansas City Wizards,?,out,Summer,,Major League Soccer,1997,1997/1998,United States of America,Major League Soccer,United States of America
555,New York MetroStars,Paul Dougherty,32.0,Attack,Tampa Bay Mutiny,?,out,Summer,,Major League Soccer,1997,1997/1998,United States of America,Major League Soccer,United States of America
