,club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_from_name,year,season,country_from_name,league_to_name,country_to_name
145,Dundee United FC,Jean-Pierre Delaunay,33.0,Centre-Back,AC Le Havre,?,in,Summer,,Scottish Premiership,1999,1999/2000,Scotland,Ligue 1,France
151,Dundee United FC,Ian Murray,18.0,Left-Back,Hibernian FC,free transfer,out,Summer,0.0,Scottish Premiership,1999,1999/2000,Scotland,Scottish Premiership,Scotland
153,Dundee United FC,Neil Murray,26.0,Defensive Midfield,1.FSV Mainz 05,free transfer,out,Summer,0.0,Scottish Premiership,1999,1999/2000,Scotland,1 Bundesliga,Germany
157,Dundee United FC,Kjell Ove Olofsson,33.0,Centre-Forward,Moss FK,?,out,Summer,,Scottish Premiership,1999,1999/2000,Scotland,Eliteserien,Norway
158,Dundee United FC,Erik Pedersen,31.0,Left Midfield,Odd Grenland,?,out,Summer,,Scottish Premiership,1999,1999/2000,Scotland,Eliteserien,Norway
159,Dundee United FC,Lars Zetterlund,35.0,Central Midfield,Örebro SK,?,out,Summer,,Scottish Premiership,1999,1999/2000,Scotland,Allsvenskan,Sweden
161,Kilmarnock FC,Frédéric Dindeleux,25.0,Centre-Back,LOSC Lille,free transfer,in,Summer,0.0,Scottish Premiership,1999,1999/2000,Scotland,Ligue 1,France
163,Kilmarnock FC,Michael Jeffrey,27.0,Centre-Forward,Fortuna Sittard,?,in,Summer,,Scottish Premiership,1999,1999/2000,Scotland,Eredivisie,Netherlands
164,Kilmarnock FC,Christophe Cocard,31.0,Right Winger,Olympique Lyon,?,in,Summer,,Scottish Premiership,1999,1999/2000,Scotland,Ligue 1,France
182,Aberdeen FC,Arild Stavrum,27.0,Centre-Forward,Helsingborgs IF,?,in,Summer,,Scottish Premiership,1999,1999/2000,Scotland,Allsvenskan,Sweden
192,Aberdeen FC,Franck Renou,25.0,Attacking Midfield,FC Sion,?,out,Summer,,Scottish Premiership,1999,1999/2000,Scotland,Super League,Switzerland
196,Rangers FC,Tugay Kerimoglu,29.0,Defensive Midfield,Galatasaray,€2.57m,in,Winter,2.57,Scottish Premiership,1999,1999/2000,Scotland,Super Lig,Turkey
211,Celtic FC,Harald Brattbakk,28.0,Centre-Forward,FC Copenhagen,free transfer,out,Winter,0.0,Scottish Premiership,1999,1999/2000,Scotland,Superligaen,Denmark
213,Celtic FC,Tosh McKinlay,35.0,Left-Back,Kilmarnock FC,?,out,Winter,,Scottish Premiership,1999,1999/2000,Scotland,Scottish Premiership,Scotland
215,Celtic FC,Jamie Smith,19.0,Right Winger,Livingston FC,loan transfer,out,Winter,,Scottish Premiership,1999,1999/2000,Scotland,Scottish Premiership,Scotland
225,Heart of Midlothian FC,Leigh Jenkinson,30.0,Central Midfield,Dundee FC,loan transfer,out,Winter,,Scottish Premiership,1999,1999/2000,Scotland,Scottish Premiership,Scotland
232,Motherwell FC,Benito Kemble,31.0,Centre-Back,NEC Nijmegen,?,in,Winter,,Scottish Premiership,1999,1999/2000,Scotland,Eredivisie,Netherlands
250,Dundee FC,Paco Luna,28.0,Attack,Sporting Gijón,loan transfer,in,Winter,,Scottish Premiership,1999,1999/2000,Scotland,Primera Division,Spain
254,Dundee United FC,Jim Hamilton,23.0,Centre-Forward,Aberdeen FC,€225k,in,Winter,0.225,Scottish Premiership,1999,1999/2000,Scotland,Scottish Premiership,Scotland
256,Dundee United FC,Carlos Marcora,23.0,Attacking Midfield,Tigres UANL,free transfer,in,Winter,0.0,Scottish Premiership,1999,1999/2000,Scotland,Liga Mx Apertura,Mexico
260,Dundee United FC,Sieb Dijkstra,33.0,Goalkeeper,RBC Roosendaal,?,out,Winter,,Scottish Premiership,1999,1999/2000,Scotland,Eredivisie,Netherlands
279,Aberdeen FC,David Rowson,23.0,Central Midfield,Livingston FC,"End of loanApr 24, 2000",in,Winter,,Scottish Premiership,1999,1999/2000,Scotland,Scottish Premiership,Scotland
281,Aberdeen FC,Nigel Pepper,31.0,Defensive Midfield,Southend United,loan transfer,out,Winter,,Scottish Premiership,1999,1999/2000,Scotland,Championship,England
282,Aberdeen FC,David Rowson,23.0,Central Midfield,Livingston FC,loan transfer,out,Winter,,Scottish Premiership,1999,1999/2000,Scotland,Scottish Premiership,Scotland
286,Celtic FC,Alan Thompson,26.0,Left Midfield,Aston Villa,€4.40m,in,Summer,4.4,Scottish Premiership,2000,2000/2001,Scotland,Premier League,England
287,Celtic FC,Rab Douglas,28.0,Goalkeeper,Dundee FC,€2.25m,in,Summer,2.25,Scottish Premiership,2000,2000/2001,Scotland,Scottish Premiership,Scotland
303,Celtic FC,Regi Blinker,31.0,Left Midfield,RBC Roosendaal,?,out,Summer,,Scottish Premiership,2000,2000/2001,Scotland,Eredivisie,Netherlands
308,Rangers FC,Fernando Ricksen,23.0,Right-Back,AZ Alkmaar,€5.40m,in,Summer,5.4,Scottish Premiership,2000,2000/2001,Scotland,Eredivisie,Netherlands
309,Rangers FC,Kenny Miller,20.0,Centre-Forward,Hibernian FC,€3.00m,in,Summer,3.0,Scottish Premiership,2000,2000/2001,Scotland,Scottish Premiership,Scotland
335,Hibernian FC,Gary Smith,29.0,Centre-Back,Aberdeen FC,free transfer,in,Summer,0.0,Scottish Premiership,2000,2000/2001,Scotland,Scottish Premiership,Scotland
379,Heart of Midlothian FC,Darren Jackson,34.0,Attack,Livingston FC,?,in,Summer,,Scottish Premiership,2000,2000/2001,Scotland,Scottish Premiership,Scotland
390,Heart of Midlothian FC,Grant Smith,20.0,Defensive Midfield,Livingston FC,free transfer,out,Summer,0.0,Scottish Premiership,2000,2000/2001,Scotland,Scottish Premiership,Scotland
399,Dundee FC,Claudio Caniggia,33.0,Right Winger,Atalanta BC,free transfer,in,Summer,0.0,Scottish Premiership,2000,2000/2001,Scotland,Serie A,Italy
405,Dundee FC,Pascual Garrido,25.0,Defence,UE Lleida,?,in,Summer,,Scottish Premiership,2000,2000/2001,Scotland,Primera Division,Spain
407,Dundee FC,Alessandro Romano,30.0,Defensive Midfield,Hellas Verona,?,in,Summer,,Scottish Premiership,2000,2000/2001,Scotland,Serie A,Italy
409,Dundee FC,Walter José del Río,24.0,Centre-Back,Crystal Palace,?,in,Summer,,Scottish Premiership,2000,2000/2001,Scotland,Premier League,England
415,Dundee FC,Raphael Bove,23.0,Midfield,AS Livorno,?,out,Summer,,Scottish Premiership,2000,2000/2001,Scotland,Serie A,Italy
422,Dundee FC,Paul Robinson,22.0,Centre-Forward,Wimbledon FC,"End of loanMay 1, 2001",out,Summer,,Scottish Premiership,2000,2000/2001,Scotland,Premier League,England
423,Dundee FC,Paco Luna,28.0,Attack,Sporting Gijón,"End of loanJun 30, 2000",out,Summer,,Scottish Premiership,2000,2000/2001,Scotland,Primera Division,Spain
427,Aberdeen FC,Nigel Pepper,32.0,Defensive Midfield,Southend United,"End of loanJun 30, 2000",in,Summer,,Scottish Premiership,2000,2000/2001,Scotland,Championship,England
428,Aberdeen FC,Michael Hart,21.0,Centre-Back,Livingston FC,"End of loanMay 1, 2001",in,Summer,,Scottish Premiership,2000,2000/2001,Scotland,Scottish Premiership,Scotland
431,Aberdeen FC,Gary Smith,29.0,Centre-Back,Hibernian FC,free transfer,out,Summer,0.0,Scottish Premiership,2000,2000/2001,Scotland,Scottish Premiership,Scotland
432,Aberdeen FC,David Rowson,23.0,Central Midfield,Stoke City,free transfer,out,Summer,0.0,Scottish Premiership,2000,2000/2001,Scotland,Premier League,England
436,Aberdeen FC,Juan Cobian,24.0,Right-Back,Swindon Town,?,out,Summer,,Scottish Premiership,2000,2000/2001,Scotland,Premier League,England
445,Motherwell FC,Scott Leitch,30.0,Central Midfield,Swindon Town,free transfer,in,Summer,0.0,Scottish Premiership,2000,2000/2001,Scotland,Premier League,England
459,Dunfermline Athletic FC,Andrius Skerla,23.0,Centre-Back,PSV Eindhoven,€240k,in,Summer,0.24,Scottish Premiership,2000,2000/2001,Scotland,Eredivisie,Netherlands
460,Dunfermline Athletic FC,Youssef Rossi,27.0,Centre-Back,NEC Nijmegen,€220k,in,Summer,0.22,Scottish Premiership,2000,2000/2001,Scotland,Eredivisie,Netherlands
466,Dunfermline Athletic FC,Rob Matthaei,33.0,Midfield,Motherwell FC,?,in,Summer,,Scottish Premiership,2000,2000/2001,Scotland,Scottish Premiership,Scotland
470,Dunfermline Athletic FC,Marco Ruitenbeek,32.0,Goalkeeper,Go Ahead Eagles,?,in,Summer,,Scottish Premiership,2000,2000/2001,Scotland,Eredivisie,Netherlands
474,Dunfermline Athletic FC,Ian Westwater,36.0,Goalkeeper,Hibernian FC,free transfer,out,Summer,0.0,Scottish Premiership,2000,2000/2001,Scotland,Scottish Premiership,Scotland
478,Dunfermline Athletic FC,Jamie Dolan,31.0,Central Midfield,Livingston FC,?,out,Summer,,Scottish Premiership,2000,2000/2001,Scotland,Scottish Premiership,Scotland
484,St. Johnstone FC,Paul Hartley,23.0,Central Midfield,Hibernian FC,€300k,in,Summer,0.3,Scottish Premiership,2000,2000/2001,Scotland,Scottish Premiership,Scotland
497,St. Johnstone FC,Keith O'Halloran,24.0,Central Midfield,Swindon Town,free transfer,out,Summer,0.0,Scottish Premiership,2000,2000/2001,Scotland,Premier League,England
500,St. Johnstone FC,John O'Neil,29.0,Right Midfield,Hibernian FC,free transfer,out,Summer,0.0,Scottish Premiership,2000,2000/2001,Scotland,Scottish Premiership,Scotland
514,Dundee United FC,Jim Lauchlan,23.0,Centre-Back,Kilmarnock FC,free transfer,in,Summer,0.0,Scottish Premiership,2000,2000/2001,Scotland,Scottish Premiership,Scotland
515,Dundee United FC,Arnar Gunnlaugsson,27.0,Right Winger,Stoke City,free transfer,in,Summer,0.0,Scottish Premiership,2000,2000/2001,Scotland,Premier League,England
517,Dundee United FC,Clayton Ince,28.0,Goalkeeper,Crewe Alexandra,loan transfer,in,Summer,,Scottish Premiership,2000,2000/2001,Scotland,Championship,England
519,Dundee United FC,Jamie Buchan,23.0,Central Midfield,Aberdeen FC,?,in,Summer,,Scottish Premiership,2000,2000/2001,Scotland,Scottish Premiership,Scotland
548,St. Mirren FC,Ricky Gillies,23.0,Centre-Forward,Aberdeen FC,€600k,in,Summer,0.6,Scottish Premiership,2000,2000/2001,Scotland,Scottish Premiership,Scotland
550,St. Mirren FC,Graham Fenton,26.0,Second Striker,Stoke City,free transfer,in,Summer,0.0,Scottish Premiership,2000,2000/2001,Scotland,Premier League,England
558,Celtic FC,Didier Agathé,25.0,Right Midfield,Hibernian FC,€60k,in,Winter,0.06,Scottish Premiership,2000,2000/2001,Scotland,Scottish Premiership,Scotland
559,Celtic FC,Fernando de Ornelas,24.0,Right Winger,Real Zaragoza,?,in,Winter,,Scottish Premiership,2000,2000/2001,Scotland,Primera Division,Spain
568,Rangers FC,Marcus Gayle,30.0,Centre-Forward,Wimbledon FC,€1.55m,in,Winter,1.55,Scottish Premiership,2000,2000/2001,Scotland,Premier League,England
604,Heart of Midlothian FC,Darren Jackson,34.0,Attack,Livingston FC,?,out,Winter,,Scottish Premiership,2000,2000/2001,Scotland,Scottish Premiership,Scotland
613,Dundee FC,Paul Robinson,22.0,Centre-Forward,Wimbledon FC,loan transfer,in,Winter,,Scottish Premiership,2000,2000/2001,Scotland,Premier League,England
633,Aberdeen FC,Michael Hart,21.0,Centre-Back,Livingston FC,loan transfer,out,Winter,,Scottish Premiership,2000,2000/2001,Scotland,Scottish Premiership,Scotland
642,Dunfermline Athletic FC,Marinus Dijkhuizen,28.0,Centre-Forward,FC Utrecht,free transfer,in,Winter,0.0,Scottish Premiership,2000,2000/2001,Scotland,Eredivisie,Netherlands
656,Dundee United FC,Jamie Fullarton,26.0,Midfield,Crystal Palace,free transfer,in,Winter,0.0,Scottish Premiership,2000,2000/2001,Scotland,Premier League,England
660,Dundee United FC,Alphonse Tchami,29.0,Centre-Forward,OGC Nice,free transfer,out,Winter,0.0,Scottish Premiership,2000,2000/2001,Scotland,Ligue 1,France
668,Dundee United FC,Clayton Ince,28.0,Goalkeeper,Crewe Alexandra,"End of loanDec 1, 2000",out,Winter,,Scottish Premiership,2000,2000/2001,Scotland,Championship,England
683,Celtic FC,Liam Miller,21.0,Central Midfield,Aarhus GF,"End of loanMay 1, 2002",in,Summer,,Scottish Premiership,2001,2001/2002,Scotland,Superligaen,Denmark
691,Celtic FC,Michael Doyle,19.0,Central Midfield,Aarhus GF,loan transfer,out,Summer,,Scottish Premiership,2001,2001/2002,Scotland,Superligaen,Denmark
692,Celtic FC,Liam Miller,20.0,Central Midfield,Aarhus GF,loan transfer,out,Summer,,Scottish Premiership,2001,2001/2002,Scotland,Superligaen,Denmark
695,Celtic FC,Vinny Sullivan,20.0,Centre-Forward,Livingston FC,?,out,Summer,,Scottish Premiership,2001,2001/2002,Scotland,Scottish Premiership,Scotland
699,Rangers FC,Claudio Caniggia,34.0,Right Winger,Dundee FC,€1.10m,in,Summer,1.1,Scottish Premiership,2001,2001/2002,Scotland,Scottish Premiership,Scotland
700,Rangers FC,Russell Latapy,32.0,Attacking Midfield,Hibernian FC,free transfer,in,Summer,0.0,Scottish Premiership,2001,2001/2002,Scotland,Scottish Premiership,Scotland
701,Rangers FC,Ludwig Norbert,17.0,Attacking Midfield,FC Lorient,loan transfer,in,Summer,,Scottish Premiership,2001,2001/2002,Scotland,Ligue 1,France
708,Rangers FC,Jörg Albertz,30.0,Left Midfield,Hamburger SV,€5.00m,out,Summer,5.0,Scottish Premiership,2001,2001/2002,Scotland,1 Bundesliga,Germany
715,Rangers FC,Mark Brown,20.0,Goalkeeper,Motherwell FC,free transfer,out,Summer,0.0,Scottish Premiership,2001,2001/2002,Scotland,Scottish Premiership,Scotland
720,Livingston FC,Michael Hart,21.0,Centre-Back,Aberdeen FC,€250k,in,Summer,0.25,Scottish Premiership,2001,2001/2002,Scotland,Scottish Premiership,Scotland
724,Livingston FC,Stuart Lovell,29.0,Attacking Midfield,Hibernian FC,free transfer,in,Summer,0.0,Scottish Premiership,2001,2001/2002,Scotland,Scottish Premiership,Scotland
737,Livingston FC,Morten Petersen,23.0,Centre-Back,Lyngby BK,?,in,Summer,,Scottish Premiership,2001,2001/2002,Scotland,Superligaen,Denmark
765,Aberdeen FC,Roberto Bisconti,27.0,Defensive Midfield,RSC Charleroi,?,in,Summer,,Scottish Premiership,2001,2001/2002,Scotland,Juliper Pro League,Belgium
771,Aberdeen FC,Michael Hart,21.0,Centre-Back,Livingston FC,€250k,out,Summer,0.25,Scottish Premiership,2001,2001/2002,Scotland,Scottish Premiership,Scotland
774,Aberdeen FC,Paul Bernard,28.0,Right-Back,Barnsley FC,?,out,Summer,,Scottish Premiership,2001,2001/2002,Scotland,Premier League,England
776,Aberdeen FC,Andy Dow,28.0,Left-Back,Motherwell FC,?,out,Summer,,Scottish Premiership,2001,2001/2002,Scotland,Scottish Premiership,Scotland
781,Heart of Midlothian FC,Ricardo Fuller,21.0,Centre-Forward,Crystal Palace,loan transfer,in,Summer,,Scottish Premiership,2001,2001/2002,Scotland,Premier League,England
789,Heart of Midlothian FC,Gary McSwegan,30.0,Centre-Forward,Barnsley FC,"End of loanSep 1, 2001",in,Summer,,Scottish Premiership,2001,2001/2002,Scotland,Premier League,England
801,Heart of Midlothian FC,Gary McSwegan,30.0,Centre-Forward,Barnsley FC,loan transfer,out,Summer,,Scottish Premiership,2001,2001/2002,Scotland,Premier League,England
806,Dunfermline Athletic FC,Jack de Gier,32.0,Centre-Forward,NEC Nijmegen,€150k,in,Summer,0.15,Scottish Premiership,2001,2001/2002,Scotland,Eredivisie,Netherlands
812,Dunfermline Athletic FC,Gus MacPherson,32.0,Right-Back,Kilmarnock FC,?,in,Summer,,Scottish Premiership,2001,2001/2002,Scotland,Scottish Premiership,Scotland
851,Dundee United FC,David McGuire,20.0,Right Winger,Livingston FC,free transfer,out,Summer,0.0,Scottish Premiership,2001,2001/2002,Scotland,Scottish Premiership,Scotland
853,Dundee United FC,Darren Brady,20.0,Central Midfield,Livingston FC,free transfer,out,Summer,0.0,Scottish Premiership,2001,2001/2002,Scotland,Scottish Premiership,Scotland
854,Dundee United FC,Beto Naveda,29.0,Attack,Dundee FC,?,out,Summer,,Scottish Premiership,2001,2001/2002,Scotland,Scottish Premiership,Scotland
857,Dundee FC,Zhiyi Fan,31.0,Centre-Back,Crystal Palace,€400k,in,Summer,0.4,Scottish Premiership,2001,2001/2002,Scotland,Premier League,England
860,Dundee FC,Mark Robertson,24.0,Defensive Midfield,Swindon Town,free transfer,in,Summer,0.0,Scottish Premiership,2001,2001/2002,Scotland,Premier League,England
876,Dundee FC,Steven Tweed,28.0,Centre-Back,MSV Duisburg,free transfer,out,Summer,0.0,Scottish Premiership,2001,2001/2002,Scotland,1 Bundesliga,Germany
890,Hibernian FC,Derek Townsley,28.0,Midfield,Motherwell FC,free transfer,in,Summer,0.0,Scottish Premiership,2001,2001/2002,Scotland,Scottish Premiership,Scotland
904,Hibernian FC,Stuart Lovell,29.0,Attacking Midfield,Livingston FC,free transfer,out,Summer,0.0,Scottish Premiership,2001,2001/2002,Scotland,Scottish Premiership,Scotland
916,Motherwell FC,Yann Soloy,31.0,Right Midfield,AC Le Havre,?,in,Summer,,Scottish Premiership,2001,2001/2002,Scotland,Ligue 1,France
918,Motherwell FC,Andy Dow,28.0,Left-Back,Aberdeen FC,?,in,Summer,,Scottish Premiership,2001,2001/2002,Scotland,Scottish Premiership,Scotland
919,Motherwell FC,Franck Bernhard,25.0,Centre-Back,Cercle Brugge,?,in,Summer,,Scottish Premiership,2001,2001/2002,Scotland,Juliper Pro League,Belgium
920,Motherwell FC,Neil Tarrant,22.0,Centre-Forward,Aston Villa,loan transfer,in,Summer,,Scottish Premiership,2001,2001/2002,Scotland,Premier League,England
925,Motherwell FC,Derek Townsley,28.0,Midfield,Hibernian FC,free transfer,out,Summer,0.0,Scottish Premiership,2001,2001/2002,Scotland,Scottish Premiership,Scotland
930,Motherwell FC,Neil Tarrant,22.0,Centre-Forward,Aston Villa,"End of loanOct 1, 2001",out,Summer,,Scottish Premiership,2001,2001/2002,Scotland,Premier League,England
936,St. Johnstone FC,Benito Kemble,32.0,Centre-Back,Motherwell FC,?,in,Summer,,Scottish Premiership,2001,2001/2002,Scotland,Scottish Premiership,Scotland
944,St. Johnstone FC,Nathan Lowndes,24.0,Centre-Forward,Livingston FC,free transfer,out,Summer,0.0,Scottish Premiership,2001,2001/2002,Scotland,Scottish Premiership,Scotland
945,St. Johnstone FC,Scott Findlay,17.0,Goalkeeper,Livingston FC,?,out,Summer,,Scottish Premiership,2001,2001/2002,Scotland,Scottish Premiership,Scotland
946,St. Johnstone FC,Gary Bollan,28.0,Left-Back,Livingston FC,?,out,Summer,,Scottish Premiership,2001,2001/2002,Scotland,Scottish Premiership,Scotland
969,Livingston FC,Nocko Jokovic,28.0,Centre-Forward,Aarhus GF,?,in,Winter,,Scottish Premiership,2001,2001/2002,Scotland,Superligaen,Denmark
997,Dunfermline Athletic FC,Michel Doesburg,33.0,Right-Back,FC Zwolle,?,out,Winter,,Scottish Premiership,2001,2001/2002,Scotland,Eredivisie,Netherlands
1030,Motherwell FC,Eric Deloumeaux,28.0,Defence,AC Le Havre,€150k,in,Winter,0.15,Scottish Premiership,2001,2001/2002,Scotland,Ligue 1,France
1067,Rangers FC,Jesper Christiansen,24.0,Goalkeeper,VfL Wolfsburg,loan transfer,out,Summer,,Scottish Premiership,2002,2002/2003,Scotland,1 Bundesliga,Germany
1072,Celtic FC,Ulrik Laursen,26.0,Centre-Back,Hibernian FC,€2.25m,in,Summer,2.25,Scottish Premiership,2002,2002/2003,Scotland,Scottish Premiership,Scotland
1073,Celtic FC,David Fernández,26.0,Attacking Midfield,Livingston FC,€1.50m,in,Summer,1.5,Scottish Premiership,2002,2002/2003,Scotland,Scottish Premiership,Scotland
1077,Celtic FC,Michael Doyle,20.0,Central Midfield,Aarhus GF,"End of loanJun 30, 2002",in,Summer,,Scottish Premiership,2002,2002/2003,Scotland,Superligaen,Denmark
1083,Celtic FC,Morten Wieghorst,31.0,Attacking Midfield,Bröndby IF,free transfer,out,Summer,0.0,Scottish Premiership,2002,2002/2003,Scotland,Superligaen,Denmark
1093,Heart of Midlothian FC,Mark de Vries,26.0,Centre-Forward,FC Dordrecht,free transfer,in,Summer,0.0,Scottish Premiership,2002,2002/2003,Scotland,Eredivisie,Netherlands
1094,Heart of Midlothian FC,Kevin Twaddle,30.0,Attack,Motherwell FC,?,in,Summer,,Scottish Premiership,2002,2002/2003,Scotland,Scottish Premiership,Scotland
1106,Heart of Midlothian FC,Tommi Grönlund,32.0,Defensive Midfield,Helsingborgs IF,free transfer,out,Summer,0.0,Scottish Premiership,2002,2002/2003,Scotland,Allsvenskan,Sweden
1109,Heart of Midlothian FC,Thomas Flögel,31.0,Central Midfield,Austria Vienna,free transfer,out,Summer,0.0,Scottish Premiership,2002,2002/2003,Scotland,Bundesliga,Austria
1110,Heart of Midlothian FC,Gary McSwegan,31.0,Centre-Forward,Kilmarnock FC,free transfer,out,Summer,0.0,Scottish Premiership,2002,2002/2003,Scotland,Scottish Premiership,Scotland
1114,Heart of Midlothian FC,Steve Fulton,31.0,Left Midfield,Kilmarnock FC,?,out,Summer,,Scottish Premiership,2002,2002/2003,Scotland,Scottish Premiership,Scotland
1116,Heart of Midlothian FC,Ricardo Fuller,22.0,Centre-Forward,Crystal Palace,"End of loanJun 30, 2002",out,Summer,,Scottish Premiership,2002,2002/2003,Scotland,Premier League,England
1127,Kilmarnock FC,Tommy Johnson,31.0,Centre-Forward,Gillingham FC,free transfer,out,Summer,0.0,Scottish Premiership,2002,2002/2003,Scotland,Championship,England
1145,Dunfermline Athletic FC,Craig Brewster,35.0,Centre-Forward,Hibernian FC,free transfer,in,Summer,0.0,Scottish Premiership,2002,2002/2003,Scotland,Scottish Premiership,Scotland
1158,Dundee FC,Jonay Hernández,23.0,Left-Back,Real Madrid,?,in,Summer,,Scottish Premiership,2002,2002/2003,Scotland,Primera Division,Spain
1173,Dundee FC,Kiko Torres,26.0,Attacking Midfield,CD Tenerife,?,out,Summer,,Scottish Premiership,2002,2002/2003,Scotland,Primera Division,Spain
1174,Dundee FC,Khaled Kemas,22.0,Central Midfield,Motherwell FC,?,out,Summer,,Scottish Premiership,2002,2002/2003,Scotland,Scottish Premiership,Scotland
1175,Dundee FC,Patrizio Billio,28.0,Attacking Midfield,Aberdeen FC,?,out,Summer,,Scottish Premiership,2002,2002/2003,Scotland,Scottish Premiership,Scotland
1188,Hibernian FC,Ulises de la Cruz,28.0,Right-Back,Aston Villa,€2.70m,out,Summer,2.7,Scottish Premiership,2002,2002/2003,Scotland,Premier League,England
1199,Aberdeen FC,Eric Deloumeaux,29.0,Defence,Motherwell FC,€75k,in,Summer,0.075,Scottish Premiership,2002,2002/2003,Scotland,Scottish Premiership,Scotland
1203,Aberdeen FC,Patrizio Billio,28.0,Attacking Midfield,Dundee FC,?,in,Summer,,Scottish Premiership,2002,2002/2003,Scotland,Scottish Premiership,Scotland
1210,Aberdeen FC,Brian McAndie,17.0,Left Midfield,Motherwell FC,?,out,Summer,,Scottish Premiership,2002,2002/2003,Scotland,Scottish Premiership,Scotland
1212,Aberdeen FC,Eugène Dadi,28.0,Centre-Forward,Livingston FC,?,out,Summer,,Scottish Premiership,2002,2002/2003,Scotland,Scottish Premiership,Scotland
1215,Livingston FC,Emmanuel Dorado,29.0,Centre-Back,UD Almería,free transfer,in,Summer,0.0,Scottish Premiership,2002,2002/2003,Scotland,Primera Division,Spain
1216,Livingston FC,Julián Maidana,30.0,Centre-Back,Racing Club,free transfer,in,Summer,0.0,Scottish Premiership,2002,2002/2003,Scotland,Superliga,Argentina
1224,Livingston FC,Eugène Dadi,28.0,Centre-Forward,Aberdeen FC,?,in,Summer,,Scottish Premiership,2002,2002/2003,Scotland,Scottish Premiership,Scotland
1239,Livingston FC,Carlos Dario Aurellio,26.0,Defence,SPAL,?,out,Summer,,Scottish Premiership,2002,2002/2003,Scotland,Serie A,Italy
1241,Livingston FC,John Anderson,29.0,Centre-Back,Hull City,?,out,Summer,,Scottish Premiership,2002,2002/2003,Scotland,Premier League,England
1242,Livingston FC,Carlos Darío Aurellio,26.0,Left Midfield,SPAL,?,out,Summer,,Scottish Premiership,2002,2002/2003,Scotland,Serie A,Italy
1244,Livingston FC,Morten Petersen,24.0,Centre-Back,Aarhus GF,?,out,Summer,,Scottish Premiership,2002,2002/2003,Scotland,Superligaen,Denmark
1249,Partick Thistle FC,Derek Whyte,33.0,Centre-Back,Aberdeen FC,free transfer,in,Summer,0.0,Scottish Premiership,2002,2002/2003,Scotland,Scottish Premiership,Scotland
1250,Partick Thistle FC,David Rowson,25.0,Central Midfield,Stoke City,free transfer,in,Summer,0.0,Scottish Premiership,2002,2002/2003,Scotland,Premier League,England
1252,Partick Thistle FC,David Lilley,24.0,Centre-Back,Aberdeen FC,free transfer,in,Summer,0.0,Scottish Premiership,2002,2002/2003,Scotland,Scottish Premiership,Scotland
1265,Dundee United FC,Allan Smart,27.0,Centre-Forward,Oldham Athletic,free transfer,in,Summer,0.0,Scottish Premiership,2002,2002/2003,Scotland,Premier League,England
1266,Dundee United FC,Kevin McGowne,32.0,Centre-Back,Kilmarnock FC,free transfer,in,Summer,0.0,Scottish Premiership,2002,2002/2003,Scotland,Scottish Premiership,Scotland
1276,Dundee United FC,David Partridge,23.0,Centre-Back,Motherwell FC,free transfer,out,Summer,0.0,Scottish Premiership,2002,2002/2003,Scotland,Scottish Premiership,Scotland
1290,Motherwell FC,Khaled Kemas,22.0,Central Midfield,Dundee FC,?,in,Summer,,Scottish Premiership,2002,2002/2003,Scotland,Scottish Premiership,Scotland
